File_Name,Sweep,Segment_Type,Burst_Type,Duration,Mean,Std,Min,Max,Skewness,Kurtosis,Area,Mean_Deriv,Std_Deriv,Min_Deriv,Max_Deriv,Skewness_Deriv,Kurtosis_Deriv
cell104basal.abf,6,Burst,Square Wave,1.1296999999999997,-45.755245,9.0902405,-56.916,38.684,5.247813,31.454605,-51.697433,-12.539618,20440.89,-167618.31,240174.02,1.2511494,35.699486
cell104basal.abf,6,Burst,Square Wave,0.2347999999999999,-46.248737,9.344288,-56.04,34.618,5.4841638,33.794777,-10.86681,-40.88586,21793.604,-148856.0,255499.0,1.6107731,38.423317
cell104basal.abf,6,Burst,Square Wave,0.7163000000000004,-45.51802,9.305444,-57.26,37.589,5.126683,29.585442,-32.61224,-17.506632,20840.703,-161050.0,278008.0,1.1734884,34.540485
cell104basal.abf,6,Burst,Square Wave,0.2237000000000009,-45.88265,9.566563,-56.509,34.681,5.118861,30.052742,-10.271574,-38.444344,21778.062,-150737.0,217971.0,1.2848092,34.597466
cell104basal.abf,6,Non-burst,Non-burst,9.5312,-63.459076,2.3037484,-66.798,38.684,5.7531104,141.25438,-604.85065,1.3616347,3527.864,-124151.01,340240.03,10.996556,1136.4219
cell104basal.abf,6,Non-burst,Non-burst,0.6742000000000008,-59.066814,4.174621,-63.577,34.618,7.351929,125.10188,-39.83171,14.980727,6688.8086,-123213.0,332425.0,18.5846,1039.1681
cell104basal.abf,6,Non-burst,Non-burst,2.3576999999999995,-62.94467,2.7821438,-65.547,37.589,9.988693,242.00456,-148.41408,5.331891,4563.94,-130405.0,339620.0,19.720278,1586.5001
cell104basal.abf,6,Non-burst,Non-burst,0.9664999999999981,-59.53972,3.8932827,-64.108,32.336,6.049336,107.19429,-57.548008,7.540356,5962.867,-128530.01,304597.0,17.334394,1018.4565
cell104basal.abf,6,Non-burst,Non-burst,4.318200000000001,-63.609283,1.964236,-66.454,26.081,9.524326,291.66156,-274.68207,-20.871428,3342.543,-123216.305,10950.013,-4.4925427,146.19208
cell104basal.abf,7,Non-burst,Non-burst,0.1502,-60.466187,5.128901,-64.921,37.589,7.293689,115.713684,-9.086712,681.032,11713.678,-9389.992,296150.03,20.270761,461.6993
cell104basal.abf,7,Burst,Square Wave,1.1753999999999998,-47.274067,8.73145,-56.259,37.589,5.1637,32.95036,-55.569065,-10.722353,18475.268,-165739.0,263622.03,1.4430008,45.839397
cell104basal.abf,7,Burst,Square Wave,1.3525999999999998,-47.131348,8.038237,-56.634,37.183,5.902933,41.48324,-63.75778,-7.652646,17371.953,-157610.0,251430.02,1.5658537,51.026913
cell104basal.abf,7,Burst,Square Wave,0.37870000000000026,-44.235027,9.983066,-56.134,36.808,4.5886216,23.40986,-16.759274,-33.60972,22482.879,-148548.1,225789.0,0.85630476,26.0963
cell104basal.abf,7,Burst,Square Wave,0.6871999999999989,-45.16558,9.562037,-58.479,37.433,4.798556,26.189291,-31.04084,-20.026197,21319.725,-168555.0,268627.28,1.0746907,32.25214
cell104basal.abf,7,Burst,Square Wave,0.34380000000000166,-42.982716,10.718569,-56.259,38.215,4.203442,19.11997,-14.78482,-44.11573,24782.031,-167935.02,250490.0,0.75768846,21.284756
cell104basal.abf,7,Non-burst,Non-burst,2.3645000000000005,-61.963825,3.3788164,-66.641,37.183,5.00244,104.00179,-146.5228,4.880522,4574.5415,-124151.01,364013.0,22.03082,1914.5125
cell104basal.abf,7,Non-burst,Non-burst,2.0163,-62.744823,3.041279,-66.204,36.808,9.007568,215.79305,-126.52185,4.9476767,4809.919,-126967.01,358070.0,21.797993,1774.2543
cell104basal.abf,7,Non-burst,Non-burst,5.1969,-62.894085,2.8050873,-66.798,37.433,5.109656,100.958176,-326.8636,2.5694163,3846.7925,-121024.0,366200.03,17.65382,1769.6981
cell104basal.abf,7,Non-burst,Non-burst,6.1678999999999995,-63.535328,2.3684807,-66.391,24.58,5.9919696,118.04962,-391.88184,-0.5677865,3693.5037,-125714.0,349629.97,13.618405,1459.9297
cell104basal.abf,7,Non-burst,Non-burst,1.6663999999999994,-62.996296,2.7103586,-65.484,23.048,8.68106,180.83516,-104.98126,-52.339775,3717.6914,-115397.0,11259.995,-7.316392,200.20442
cell104basal.abf,8,Non-burst,Non-burst,0.9917,-64.0994,2.5486126,-65.922,35.15,16.245386,522.93994,-63.57228,101.22417,5355.5107,-9379.959,325854.03,34.076836,1830.7936
cell104basal.abf,8,Burst,Square Wave,0.7101,-45.102867,9.148232,-56.384,35.15,4.984247,28.430145,-32.034954,-17.263765,20395.994,-166680.0,259560.0,1.1421844,34.313515
cell104basal.abf,8,Burst,Square Wave,0.24370000000000047,-43.25036,10.888572,-55.821,37.496,4.2397184,19.438423,-10.547491,-57.23433,25408.55,-161050.0,247980.02,0.84568375,21.990667
cell104basal.abf,8,Burst,Square Wave,1.2001999999999997,-46.53089,8.608946,-56.853,35.557,5.2453184,33.063812,-55.848988,-15.739516,18485.643,-158554.0,258310.02,1.3785008,43.556026
cell104basal.abf,8,Burst,Square Wave,0.4435000000000002,-44.185165,9.724699,-56.29,36.088,4.621936,23.798105,-19.603523,-28.133032,21399.783,-154800.0,261432.0,0.89410144,28.833004
cell104basal.abf,8,Burst,Square Wave,0.21110000000000007,-43.88237,10.771933,-55.915,33.649,4.1750283,18.963581,-9.270821,-47.403984,24120.906,-142290.0,243297.02,0.75397605,22.037325
cell104basal.abf,8,Burst,Square Wave,0.14470000000000027,-42.372757,11.340685,-55.54,34.181,3.9409037,16.635443,-6.138402,-81.693115,26170.908,-147921.0,208582.0,0.7445353,18.733192
cell104basal.abf,8,Burst,Square Wave,0.07859999999999978,-41.762127,12.444979,-55.915,34.243,3.692721,14.738979,-3.284966,-244.99364,30459.607,-147603.0,248930.0,0.85915244,16.823326
cell104basal.abf,8,Burst,Square Wave,0.5196999999999985,-46.87359,8.656108,-55.289,34.806,5.2865334,33.578323,-24.363148,-20.642801,18160.414,-150109.02,228597.0,1.3790221,43.344593
cell104basal.abf,8,Burst,Square Wave,0.3614999999999995,-43.82511,10.363533,-56.791,36.401,4.2941203,20.323606,-15.85009,-39.275227,22862.293,-157924.0,256746.02,0.694143,24.265738
cell104basal.abf,8,Burst,Square Wave,0.5473999999999997,-45.207363,9.64762,-56.509,36.901,4.5683036,24.528824,-24.754063,-24.050066,20803.182,-157616.39,241420.02,0.9642872,31.30991
cell104basal.abf,8,Burst,Square Wave,0.14639999999999986,-43.063053,10.737727,-56.259,32.867,4.305239,20.3938,-6.306853,-118.20237,25876.738,-141043.02,258618.0,1.0181055,23.27042
cell104basal.abf,8,Non-burst,Non-burst,2.3859,-62.189888,3.0529156,-66.422,37.496,7.863937,172.56471,-148.38809,6.1213746,4563.109,-123213.0,362129.97,22.135208,1865.6375
cell104basal.abf,8,Non-burst,Non-burst,2.9769999999999994,-63.809345,2.8979292,-67.048,34.65,7.3393636,149.4447,-189.96332,3.7293808,4331.7627,-118834.0,343685.53,20.577528,1699.4841
cell104basal.abf,8,Non-burst,Non-burst,1.4121000000000006,-63.161823,3.6847296,-66.235,36.088,7.782551,144.4033,-89.20024,6.8649573,5293.7656,-126966.0,348996.03,20.924479,1530.2516
cell104basal.abf,8,Non-burst,Non-burst,0.9267000000000003,-60.869617,4.816122,-65.203,33.649,4.6675186,62.632668,-56.416824,10.831991,5982.141,-120090.0,313347.28,18.766705,1069.8236
cell104basal.abf,8,Non-burst,Non-burst,0.7858999999999998,-60.67975,4.733001,-65.109,34.181,5.4741898,76.638985,-47.697174,13.410103,6213.754,-119773.01,331172.0,19.542206,1170.2941
cell104basal.abf,8,Non-burst,Non-burst,0.7992999999999988,-59.368095,4.2325106,-63.42,22.36,5.0546765,70.900116,-47.45497,-4.578328,5908.4873,-120398.0,311790.03,17.888845,1110.2268
cell104basal.abf,8,Non-burst,Non-burst,0.8279000000000014,-61.08869,6.088079,-66.391,34.806,2.795358,23.632761,-50.584206,17.149406,6084.993,-114765.51,323980.0,19.734352,1120.81
cell104basal.abf,8,Non-burst,Non-burst,1.7012000000000018,-62.290382,3.6751792,-67.705,36.401,4.9278603,91.93082,-105.97768,6.9850693,4917.0015,-125400.99,320860.0,18.699709,1350.9926
cell104basal.abf,8,Non-burst,Non-burst,2.7150999999999996,-63.336384,3.1944454,-67.048,36.901,6.1020374,111.741806,-171.9739,5.4134264,4332.741,-117275.99,352760.03,21.41522,1836.892
cell104basal.abf,8,Non-burst,Non-burst,0.9576999999999991,-60.432735,4.2923923,-66.078,32.617,4.9852786,77.76586,-57.87925,9.274227,5809.8223,-118209.0,263000.03,17.02009,930.7166
cell104basal.abf,8,Non-burst,Non-burst,0.4125000000000014,-55.576626,3.5300057,-61.638,21.797,8.531751,163.34178,-22.928944,-201.28,5057.4976,-115083.0,9379.997,-11.4116955,229.11317
cell104basal.abf,9,Non-burst,Non-burst,0.3088,-63.283455,4.0966697,-66.673,36.901,8.812322,169.89189,-19.546818,332.36728,8471.375,-8759.995,330550.0,26.431326,896.63153
cell104basal.abf,9,Burst,Square Wave,1.3860000000000001,-47.07381,8.360511,-56.884,36.901,5.4385934,36.01805,-65.25215,-7.6940837,17556.982,-161055.0,250170.02,1.4188281,46.99704
cell104basal.abf,9,Burst,Square Wave,0.3759999999999999,-45.1942,9.614151,-57.135,35.807,4.788333,26.026505,-17.000515,-32.021244,21003.977,-154169.2,256740.0,0.9607725,31.496605
cell104basal.abf,9,Burst,Square Wave,0.36540000000000017,-45.824913,9.197997,-55.696,34.243,5.1892257,30.896461,-16.75196,-25.588413,20700.309,-146040.0,263630.0,1.413951,37.617977
cell104basal.abf,9,Burst,Square Wave,0.15500000000000114,-41.963974,12.342393,-56.572,36.776,3.6031778,13.82292,-6.51148,-104.50972,29085.773,-159799.0,268001.0,0.64052397,16.682293
cell104basal.abf,9,Burst,Square Wave,0.11849999999999916,-44.955345,11.092607,-56.478,34.337,4.6916127,24.138376,-5.3347044,-73.09715,26771.205,-147602.02,266440.03,1.5142331,28.451927
cell104basal.abf,9,Burst,Square Wave,0.3055000000000003,-45.888702,9.18817,-56.071,32.867,5.366642,32.697144,-14.026512,-23.646502,20656.6,-143540.0,235798.22,1.3400184,37.228874
cell104basal.abf,9,Burst,Square Wave,0.7126000000000019,-45.715317,9.499614,-56.728,37.714,4.8775816,27.718777,-32.58434,-20.756386,21062.953,-164496.0,263630.0,1.1470624,34.616264
cell104basal.abf,9,Burst,Square Wave,0.05600000000000094,-46.802402,10.913026,-56.165,34.869,5.524283,32.393864,-2.6287355,-130.67847,27692.729,-146357.0,251434.02,2.229544,35.950123
cell104basal.abf,9,Non-burst,Non-burst,1.4385000000000001,-61.88759,3.753677,-65.922,35.807,5.759802,105.21219,-89.034584,6.652772,5202.3296,-125089.0,345560.0,20.927788,1557.7625
cell104basal.abf,9,Non-burst,Non-burst,1.9205,-61.81002,3.2843273,-64.89,34.243,7.4152637,150.59184,-118.71524,5.4548297,4686.9717,-119773.01,297710.0,19.066395,1346.1113
cell104basal.abf,9,Non-burst,Non-burst,2.740899999999999,-62.594677,2.7165997,-65.891,24.893,6.6773243,141.30286,-171.56784,-2.8068492,4152.0547,-126968.01,329610.0,17.42277,1643.9963
cell104basal.abf,9,Non-burst,Non-burst,1.9382000000000001,-60.241596,4.313613,-64.765,34.337,2.741296,30.43066,-116.769035,7.0993705,4699.139,-113518.0,308658.03,20.38748,1417.9948
cell104basal.abf,9,Non-burst,Non-burst,0.6553000000000004,-60.757713,4.9792223,-65.297,32.867,4.9148083,64.35775,-39.823532,10.975098,6696.411,-129471.0,262060.02,15.105003,738.6584
cell104basal.abf,9,Non-burst,Non-burst,7.688499999999998,-62.576054,3.1362197,-65.828,27.895,3.587907,39.635063,-481.11865,0.29290798,3569.077,-122273.0,376832.03,15.624663,1791.7477
cell104basal.abf,9,Non-burst,Non-burst,1.1012999999999984,-58.26067,2.935322,-62.294,22.923,7.92189,162.99927,-64.16412,-11.5301485,5072.205,-121962.0,283330.0,13.814225,1045.5608
cell104basal.abf,9,Non-burst,Non-burst,0.23290000000000077,-57.493347,4.9090605,-61.982,27.551,8.154896,118.99174,-13.394239,-383.48648,6502.1367,-139162.02,10320.016,-13.92526,249.32767
cell104basal.abf,10,Non-burst,Non-burst,8.1454,-63.434124,1.4436307,-66.016,37.026,11.106562,601.82806,-516.7014,12.170427,3418.4387,-11570.054,350871.03,17.838432,1628.288
cell104basal.abf,10,Burst,Other,1.0197000000000003,-46.49265,8.741424,-56.196,37.026,5.5080123,34.85323,-47.416397,-9.936268,19742.15,-174190.98,243610.0,1.2793282,40.13892
cell104basal.abf,10,Non-burst,Non-burst,12.3348,-63.19541,1.7408414,-66.016,26.894,7.2166953,201.512,-779.50726,-7.268703,3136.5588,-125090.0,11250.0,-2.0104127,71.985344
cell104basal.abf,11,Non-burst,Non-burst,7.4501,-63.516582,1.2912996,-65.922,38.528,16.760214,1036.9246,-473.21002,13.512034,3497.533,-10630.036,374019.97,20.396841,1963.6298
cell104basal.abf,11,Burst,Square Wave,1.7001999999999997,-47.70239,8.738194,-59.324,38.528,5.027291,33.519897,-81.11162,-6.9897513,18609.406,-171682.98,265500.0,1.6022698,49.868324
cell104basal.abf,11,Burst,Square Wave,1.3129000000000008,-46.884434,8.549248,-56.697,38.309,5.599627,36.853203,-61.562523,-8.599279,19098.36,-171060.02,286769.0,1.4516554,45.61596
cell104basal.abf,11,Burst,Square Wave,0.4339000000000013,-45.370033,9.69232,-56.29,37.683,4.9834943,28.102068,-19.693758,-27.748314,22437.307,-166056.0,268008.0,1.1673964,32.68746
cell104basal.abf,11,Non-burst,Non-burst,6.458500000000001,-62.29604,2.7089236,-67.204,38.309,4.367226,99.41308,-402.34842,1.806147,3699.4338,-128529.0,373387.0,16.79204,1842.1459
cell104basal.abf,11,Non-burst,Non-burst,2.446999999999999,-60.825466,3.2748916,-65.453,37.683,5.023487,108.044014,-148.84923,4.3579893,4507.3003,-131339.02,332110.0,18.329935,1516.4803
cell104basal.abf,11,Non-burst,Non-burst,1.6972999999999985,-61.388653,2.8077118,-64.515,25.643,7.286457,157.31172,-104.19919,-52.731403,3628.4343,-129155.51,12200.013,-9.23248,279.79803
cell105basal.abf,0,Non-burst,Non-burst,21.4999,-68.11202,0.9850503,-71.176,-64.609,0.010811465,-0.5334661,-1464.4016,-0.10325397,2458.3667,-12509.995,15319.978,0.35604793,-0.14775062
cell105basal.abf,1,Non-burst,Non-burst,2.3455,-69.56113,1.5752001,-71.176,44.845,29.60058,1681.656,-163.16136,48.70518,4360.1787,-8439.941,474090.03,64.91477,6545.9995
cell105basal.abf,1,Burst,Square Wave,0.028900000000000148,-42.887318,21.899767,-63.545,44.845,2.4580722,5.925557,-1.2480087,-143.94464,99006.266,-281140.0,540080.0,1.4942019,9.896279
cell105basal.abf,1,Burst,Square Wave,0.03520000000000012,-43.787727,20.246552,-63.17,46.127,2.7355623,7.766383,-1.5499457,-212.32901,89599.29,-287393.0,518180.03,1.7877318,13.292067
cell105basal.abf,1,Burst,Square Wave,0.032399999999999984,-43.03533,21.086845,-62.357,47.065,2.6091528,6.8732862,-1.4029874,-226.82118,92548.555,-290834.0,550700.0,1.6586227,11.656597
cell105basal.abf,1,Burst,Square Wave,0.054400000000000226,-44.93982,17.367207,-63.326,44.344,3.1577644,11.182798,-2.4466884,-910.52277,73197.01,-280203.03,525070.0,1.561964,16.92176
cell105basal.abf,1,Burst,Square Wave,0.045099999999999696,-43.549553,19.774048,-62.795,43.469,2.7943306,8.103115,-1.9725974,-83.902435,82839.016,-260811.02,493480.0,1.77414,14.272755
cell105basal.abf,1,Burst,Square Wave,0.04420000000000002,-43.272366,19.453064,-62.388,43.375,2.7398186,7.8918924,-1.9210875,-97.64692,81571.66,-267071.0,491600.0,1.5490748,12.284579
cell105basal.abf,1,Burst,Square Wave,0.04940000000000033,-43.64168,18.592194,-63.264,46.002,2.918361,9.12868,-2.1645103,-143.0768,76062.16,-267370.0,491290.0,1.552596,13.390583
cell105basal.abf,1,Burst,Square Wave,0.030300000000000438,-42.289448,21.707426,-62.169,45.22,2.402374,5.524724,-1.2898288,-193.00371,90531.414,-277077.03,484100.0,1.5263373,10.060826
cell105basal.abf,1,Burst,Square Wave,0.04470000000000063,-43.197456,19.523958,-62.764,44.063,2.7499433,7.896557,-1.9394054,-110.53719,81374.07,-275512.03,474090.03,1.8875196,14.512571
cell105basal.abf,1,Burst,Square Wave,0.03810000000000002,-43.328487,19.243683,-62.232,43.437,2.7117364,7.7391376,-1.6534579,-895.3681,79220.2,-263936.0,475660.03,1.8562641,15.259296
cell105basal.abf,1,Burst,Square Wave,0.03880000000000017,-42.37482,20.626776,-62.107,45.876,2.5397067,6.4280577,-1.6526132,-182.93814,85330.75,-263940.03,460330.03,1.7141438,11.860696
cell105basal.abf,1,Burst,Square Wave,0.028600000000000847,-41.221867,22.30053,-61.262,45.845,2.3013673,4.8849254,-1.1872642,-271.1534,93414.984,-274571.0,502240.0,1.8799204,11.7101
cell105basal.abf,1,Burst,Square Wave,0.043699999999999406,-42.301586,18.97083,-61.7,42.874,2.6632085,7.4222984,-1.8522849,-266.81165,78201.68,-260498.11,469400.03,1.7154784,13.189512
cell105basal.abf,1,Burst,Square Wave,0.03389999999999915,-41.099392,21.35335,-61.888,41.53,2.3106203,5.0567408,-1.4013665,-97.78761,88858.31,-248306.02,458140.0,1.4804741,9.321488
cell105basal.abf,1,Burst,Square Wave,0.03569999999999851,-41.835102,20.466137,-61.669,40.779,2.4216383,5.7343063,-1.4965448,-587.6685,86688.125,-241422.02,470330.03,1.7009953,11.20665
cell105basal.abf,1,Burst,Square Wave,0.03470000000000084,-41.56056,21.512917,-62.013,46.252,2.3745606,5.408169,-1.4505572,-216.31088,90180.555,-273320.0,483160.03,1.5975783,10.373492
cell105basal.abf,1,Burst,Square Wave,0.0359000000000016,-42.249073,20.883406,-62.294,40.529,2.4277513,5.767585,-1.5249319,-48.7742,88897.31,-236734.02,494730.0,1.6051034,10.7746105
cell105basal.abf,1,Burst,Square Wave,0.049399999999998556,-43.287018,19.654236,-62.732,46.846,2.7361002,7.776003,-2.1469903,-162.69193,82060.77,-277695.0,477839.97,1.5696974,12.341856
cell105basal.abf,1,Non-burst,Non-burst,1.5934,-68.63496,3.807758,-71.207,46.127,8.553541,156.7533,-109.374146,3.4153383,6162.1226,-263938.0,448136.0,23.76748,2689.6265
cell105basal.abf,1,Non-burst,Non-burst,0.8841000000000001,-68.86069,4.536598,-71.489,47.065,8.227583,143.27477,-60.890907,9.514761,8398.025,-232040.02,560402.0,29.367481,2521.1245
cell105basal.abf,1,Non-burst,Non-burst,1.7414999999999994,-69.763916,3.0921745,-72.208,39.716,10.566858,245.7503,-121.49657,-14.492362,5323.2905,-244240.0,439060.0,18.379278,3234.383
cell105basal.abf,1,Non-burst,Non-burst,1.3072000000000008,-70.140144,3.076797,-72.239,43.469,15.132628,438.84482,-91.69835,3.254284,7401.399,-241420.03,651090.0,45.83539,4802.3276
cell105basal.abf,1,Non-burst,Non-burst,0.8309999999999995,-70.11232,3.8776782,-72.521,43.375,12.070224,268.31708,-58.274506,4.440433,8095.6094,-237674.4,511620.03,24.756342,2160.8577
cell105basal.abf,1,Non-burst,Non-burst,0.8346999999999998,-70.43307,3.8666565,-73.083,46.002,11.227469,250.99968,-58.801773,8.317959,8925.118,-236418.0,634210.0,38.624672,3198.2234
cell105basal.abf,1,Non-burst,Non-burst,0.5763999999999996,-70.29889,4.5987473,-73.678,38.934,8.054132,135.51076,-40.52203,-74.3415,7228.6875,-232670.03,292710.0,-4.000043,909.5549
cell105basal.abf,1,Non-burst,Non-burst,0.8979999999999997,-70.33825,5.642258,-73.553,44.063,5.5004745,62.049095,-63.17495,5.2238307,7589.5728,-234233.02,390906.0,18.902927,1583.1929
cell105basal.abf,1,Non-burst,Non-burst,0.3791999999999991,-69.509346,5.4396086,-73.928,39.122,6.392884,86.09778,-26.36039,-77.21231,9709.147,-229853.52,391218.0,8.342862,878.6374
cell105basal.abf,1,Non-burst,Non-burst,0.8975000000000009,-72.10687,4.0217876,-74.866,45.876,10.760121,231.17474,-64.72739,7.421727,8524.461,-229227.98,618870.0,38.41312,3263.3308
cell105basal.abf,1,Non-burst,Non-burst,0.5644999999999989,-70.84959,5.1757407,-74.928,38.778,6.044413,85.08275,-39.996086,-84.38714,7048.4546,-234544.0,262379.03,-7.389133,816.0223
cell105basal.abf,1,Non-burst,Non-burst,0.7180999999999997,-71.12191,7.0535984,-75.491,42.874,4.12637,31.568768,-51.08381,6.662025,8423.113,-228284.52,474710.03,21.62849,1677.7844
cell105basal.abf,1,Non-burst,Non-burst,1.0123000000000015,-72.978325,3.9061885,-75.867,41.53,10.999614,236.69649,-73.88718,4.510508,7619.1724,-218276.02,577920.0,37.214607,3442.285
cell105basal.abf,1,Non-burst,Non-burst,0.8297000000000008,-72.35033,4.9611382,-75.71,40.779,7.6304674,119.82698,-60.040253,3.0902736,8564.866,-227664.0,608880.0,38.064014,3210.6958
cell105basal.abf,1,Non-burst,Non-burst,1.7266999999999992,-72.5586,3.2277036,-75.21,38.246,9.0768175,177.773,-125.287994,-31.985987,4245.979,-227667.0,207330.0,-15.686935,1344.6022
cell105basal.abf,1,Non-burst,Non-burst,1.1588999999999992,-71.88193,4.3207283,-74.647,38.746,7.6380863,123.0421,-83.307785,-0.8629617,7542.7563,-238924.0,633270.0,45.180958,4463.754
cell105basal.abf,1,Non-burst,Non-burst,1.9324000000000012,-71.961296,3.1280465,-74.397,46.846,12.015462,306.55356,-139.06949,4.175119,6130.824,-235168.0,622010.0,48.894985,5811.4717
cell105basal.abf,1,Non-burst,Non-burst,0.5654000000000003,-71.12581,3.9484808,-74.24,38.809,10.288684,215.40921,-40.219913,-198.50725,6118.2817,-251742.0,8759.995,-26.898365,926.10315
cell105basal.abf,2,Non-burst,Non-burst,0.2998,-71.819016,3.7221847,-73.865,46.22,14.546972,369.97876,-21.53724,393.87592,12075.983,-6570.053,606990.0,44.271976,2156.6182
cell105basal.abf,2,Burst,Square Wave,0.036099999999999965,-42.385597,21.120699,-62.388,46.22,2.4516873,5.848853,-1.5339211,-456.02795,89437.33,-264879.0,494420.03,1.6948436,11.401085
cell105basal.abf,2,Burst,Square Wave,0.05269999999999997,-43.258923,19.167627,-62.388,45.783,2.7831178,8.083713,-2.2882586,-148.34903,79130.69,-274887.0,480339.97,1.9130374,15.525812
cell105basal.abf,2,Burst,Square Wave,0.03660000000000041,-42.114025,21.293932,-62.076,45.939,2.4394128,5.7615185,-1.5497938,-210.19177,88264.47,-267070.0,477220.0,1.6630664,11.2301655
cell105basal.abf,2,Burst,Square Wave,0.05320000000000036,-43.43422,18.723764,-64.108,42.749,2.8009498,8.387911,-2.3190923,-85.22545,78679.57,-259249.0,466900.03,1.7316624,14.480562
cell105basal.abf,2,Burst,Square Wave,0.048799999999999955,-43.804623,18.321613,-62.607,41.061,2.8782768,8.999564,-2.1414495,-132.29967,77115.125,-240801.02,480030.0,1.9675195,15.876434
cell105basal.abf,2,Burst,Square Wave,0.03399999999999981,-42.05945,21.679298,-62.42,43.969,2.345781,5.212901,-1.4383817,-142.55809,90474.52,-265819.0,473780.03,1.4118338,8.875827
cell105basal.abf,2,Burst,Square Wave,0.036599999999999966,-43.11058,20.56178,-62.263,41.279,2.4954755,6.195876,-1.5803771,-875.6106,88459.57,-243921.02,510990.0,1.7433734,12.325327
cell105basal.abf,2,Burst,Square Wave,0.03700000000000081,-42.43326,21.070957,-62.013,41.53,2.4484603,5.890728,-1.5781738,-136.91824,89152.414,-244544.98,493160.0,1.8396826,12.29357
cell105basal.abf,2,Burst,Square Wave,0.05269999999999975,-44.051544,17.362827,-62.764,40.56,2.9893,9.95892,-2.3236523,-730.08,70771.4,-239856.0,470970.0,1.5425181,14.948793
cell105basal.abf,2,Burst,Square Wave,0.04300000000000104,-43.134983,19.739752,-62.857,43.281,2.6682322,7.267415,-1.8631988,-114.906975,80703.055,-261750.0,460950.03,1.7486116,13.121201
cell105basal.abf,2,Burst,Square Wave,0.03689999999999927,-42.884533,20.977703,-62.263,45.095,2.4959097,6.2163715,-1.5863951,-300.84222,90169.63,-278947.0,477220.0,1.6383084,11.144712
cell105basal.abf,2,Burst,Square Wave,0.03589999999999982,-42.45221,20.675856,-62.764,40.404,2.4109497,5.713809,-1.5273523,-403.57578,87974.47,-240489.02,489720.0,1.5543516,10.543391
cell105basal.abf,2,Burst,Square Wave,0.0370999999999988,-42.75576,20.656124,-62.294,44.157,2.480636,6.1139975,-1.5893159,-723.5132,87647.78,-272073.0,503180.03,1.6697787,11.858073
cell105basal.abf,2,Burst,Square Wave,0.03730000000000011,-42.67051,21.1272,-62.576,45.157,2.4672205,5.994096,-1.6000408,-188.63254,87143.75,-250800.03,497540.0,1.4430801,9.870041
cell105basal.abf,2,Burst,Square Wave,0.03790000000000049,-43.00206,20.66453,-62.42,42.53,2.5074673,6.284527,-1.6380732,-136.14775,87700.4,-268321.0,480339.97,1.5825998,11.214038
cell105basal.abf,2,Burst,Square Wave,0.03999999999999915,-43.3241,20.722338,-63.139,45.314,2.5934489,6.8484716,-1.7415057,-161.05063,88706.875,-275824.0,499730.0,1.8456756,13.56572
cell105basal.abf,2,Burst,Square Wave,0.03399999999999892,-43.330254,20.835653,-62.857,41.686,2.5444188,6.484498,-1.4815472,-107.617096,86972.305,-252990.0,475650.03,1.712735,12.297757
cell105basal.abf,2,Burst,Square Wave,0.03669999999999973,-42.354053,21.102076,-62.294,43.813,2.4253156,5.803406,-1.5583355,-240.10928,88539.14,-248620.0,493790.03,1.624709,11.1936865
cell105basal.abf,2,Non-burst,Non-burst,1.4119000000000002,-71.58208,3.7604766,-74.147,45.783,9.118022,175.05307,-101.078125,4.939443,6841.257,-238923.02,582920.0,39.344746,4055.4724
cell105basal.abf,2,Non-burst,Non-burst,0.9169999999999998,-71.59806,3.5142543,-74.209,37.965,9.794152,203.87184,-65.65644,-60.607487,5384.0366,-231104.61,199830.0,-16.21594,1000.85535
cell105basal.abf,2,Non-burst,Non-burst,2.0648999999999997,-71.960815,2.9298012,-74.209,42.749,13.354058,357.6678,-148.60313,2.1807413,5397.721,-227977.0,490660.03,31.762678,3848.871
cell105basal.abf,2,Non-burst,Non-burst,0.5989999999999993,-71.02909,4.530617,-74.053,38.215,9.899132,183.85632,-42.550102,-4.700284,9971.576,-232350.02,602930.0,31.51077,2356.2234
cell105basal.abf,2,Non-burst,Non-burst,1.0283000000000007,-72.431206,3.486685,-74.647,43.969,12.982999,312.95483,-74.492294,7.055334,7186.8706,-220783.02,381839.0,20.547493,1740.5673
cell105basal.abf,2,Non-burst,Non-burst,1.3099999999999996,-71.661224,3.5519342,-74.741,39.122,10.385034,223.7413,-93.8799,-3.1758149,7006.813,-234229.0,612310.06,44.14543,4665.7837
cell105basal.abf,2,Non-burst,Non-burst,0.9874999999999998,-71.07348,4.8891053,-74.24,38.997,6.0113173,74.41435,-70.18822,-15.233941,7328.7075,-243923.0,536010.0,31.155363,3144.7327
cell105basal.abf,2,Non-burst,Non-burst,0.6062999999999992,-70.36764,5.115316,-73.615,36.464,6.3575525,85.993286,-42.667442,-3.3536992,9735.58,-223600.02,591990.0,32.045612,2367.4983
cell105basal.abf,2,Non-burst,Non-burst,0.8582000000000001,-71.93014,3.623501,-74.303,37.464,11.77127,257.76135,-61.732437,-40.88953,6380.3613,-217959.98,347747.0,4.9080257,1461.4291
cell105basal.abf,2,Non-burst,Non-burst,2.0884,-71.86544,2.7988594,-74.053,45.095,13.862639,396.26794,-150.09512,3.2345335,5552.1577,-222342.0,527880.06,37.85894,4442.414
